category_id	category_title	category_description	lesson_id	lesson_title	lesson_description	question_id	question_type	prompt	option_a	option_b	option_c	option_d	option_e	option_f	option_g	option_h	answer	accepted_answers	explanation						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-53	Unit 53: Writing and Language	Practice vocabulary related to writing, text structure, and language.	q12	multiple-choice	What does "letter" mean?	文字	言語	段落	語彙	意味	概要	例	主題	文字	文字;手紙	letter = ①文字 ②手紙（例：a capital letter 大文字）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q1	multiple-choice	What does "summarize" mean?	要約する	証明する	強調する	否定する	設立する	提出する	批判する	解釈する	要約する		summarize = 要約する（例：summarize the passage 本文を要約する）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q2	multiple-choice	What does "theme" mean?	テーマ	統計	理論	調査	要因	議論	地域	課題	テーマ	主題	theme = テーマ；主題（例：the theme of the essay レポートのテーマ）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q3	multiple-choice	What does "logical" mean?	論理的な	典型的な	効果的な	一般的な	形式ばった	比較的な	感情的な	客観的な	論理的な		logical = 論理的な（例：a logical argument 論理的な主張）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q4	multiple-choice	What does "phrase" mean?	句	段落	一節	語彙	言語	文字	概要	小論文	句	句;言い回し	phrase = ①句 ②言い回し（例：a useful phrase 便利な言い回し）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q5	multiple-choice	What does "passage" mean?	一節	段落	概要	句	言語	小論文	語彙	主題	一節	一節;通路	passage = ①（本文などの）一節 ②通路（例：read the passage 本文の一節を読む）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q6	multiple-choice	What does "relatively" mean?	比較的	完全に	たいてい	ほとんど	さらに	それにもかかわらず	したがって	しかしながら	比較的		relatively = 比較的（例：relatively easy 比較的簡単だ）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q7	multiple-choice	What does "nearly" mean?	ほとんど	したがって	さらに	しかしながら	感情	恐怖	統計	証明する	ほとんど	ほとんど;もう少しで	nearly = ほとんど；もう少しで（例：nearly finished もう少しで終わる）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q8	multiple-choice	What does "completely" mean?	完全に	したがって	さらに	しかしながら	理論	要因	調査	批判する	完全に		completely = 完全に（例：completely different 完全に違う）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q9	multiple-choice	What does "partly" mean?	部分的に	したがって	さらに	しかしながら	哲学	地理学	割合	設立する	部分的に	部分的に;一部は	partly = 部分的に；一部は（例：partly my fault 一部は私のせいだ）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q10	multiple-choice	What does "mostly" mean?	たいてい	したがって	さらに	しかしながら	目標	知識	語彙	解釈する	たいてい	たいてい;大部分は	mostly = たいてい；大部分は（例：mostly correct たいてい正しい）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q11	multiple-choice	What does "unless" mean?	〜でない限り	〜と違って	しかしながら	さらに	それにもかかわらず	したがって	一方で	つまり	〜でない限り	〜でない限り;もし〜でなければ	unless = 〜でない限り；もし〜でなければ（例：unless you study 勉強しない限り）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-54	Unit 54: Adverbs and Conjunctions	Practice adverbs and conjunctions used to express degree, frequency, and conditions.	q12	multiple-choice	What does "unlike" mean?	〜と違って	〜でない限り	しかしながら	さらに	それにもかかわらず	したがって	一方で	つまり	〜と違って		unlike = 〜と違って（例：unlike him, she studies hard 彼と違って、彼女は一生懸命勉強する）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-55	Unit 55: Discourse and Language	Practice vocabulary related to discourse connectors, language skills, and writing.	q1	multiple-choice	What does "therefore" mean?	したがって	一方で	つまり	それゆえに	感情	恐怖	統計	理論	したがって	したがって;それで	therefore = それで；したがって（例：therefore, we concluded したがって、私たちは結論を出した）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-55	Unit 55: Discourse and Language	Practice vocabulary related to discourse connectors, language skills, and writing.	q2	multiple-choice	What does "moreover" mean?	さらに	一方で	つまり	したがって	目標	知識	割合	調査	さらに	さらに;その上	moreover = さらに；その上（例：moreover, she studied hard さらに、彼女は熱心に勉強した）						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-55	Unit 55: Discourse and Language	Practice vocabulary related to discourse connectors, language skills, and writing.	q3	multiple-choice	What does "furthermore" mean?	さらに	一方で	つまり	したがって	哲学	地理学	語彙	課題	さらに	さらに;その上	furthermore = さらに；その上（例：furthermore, the results showed さらに、結果が示した）						
